year,source_file,unitid,institution_name,state,metric_name,metric_group,source,source_variable_name,source_developer_friendly_name,value,source_value_raw
2021-22,MERGED2021_22_PP.csv,169798,Eastern Michigan University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,217,217
2021-22,MERGED2021_22_PP.csv,169798,Eastern Michigan University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,169798,Eastern Michigan University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,169798,Eastern Michigan University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0230,0.0230
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,13010,13010
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,345,345
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,169,169
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,157,157
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,165,165
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,224,224
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,169910,Ferris State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0160,0.0160
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,17210,17210
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,297,297
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,256,256
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,319,319
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,372,372
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,761,761
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,170082,Grand Valley State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0090,0.0090
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,14035,14035
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,73,73
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,33,33
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,48,48
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,67,67
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,77,77
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,170639,Lake Superior State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0130,0.0130
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,17086,17086
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,264,264
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,192,192
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,249,249
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,254,254
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,585,585
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,170976,University of Michigan-Ann Arbor,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0020,0.0020
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,10925,10925
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,936,936
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,439,439
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,396,396
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,411,411
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,1039,1039
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,171100,Michigan State University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0080,0.0080
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,15864,15864
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,89,89
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,62,62
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,92,92
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,134,134
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,191,191
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,171128,Michigan Technological University,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0090,0.0090
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,11905,11905
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,180,180
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,89,89
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,75,75
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,86,86
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,111,111
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,Median Debt,Median Debt,College Scorecard,GRAD_DEBT_MDN,median_debt.completers.overall,,NA
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,Median Earnings,Median Earnings,College Scorecard,MD_EARN_WNE_4YR,4_yrs_after_completion.median,,NA
2021-22,MERGED2021_22_PP.csv,171137,University of Michigan-Dearborn,MI,Cohort Default Rate,Cohort Default Rate,College Scorecard,CDR3,3_yr_default_rate,0.0090,0.0090
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,Average Net Price,Average Net Price,College Scorecard,NPT4_PUB,avg_net_price.public,13218,13218
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($0-$30,000)",Title IV student counts by income band,College Scorecard,NUM41_PUB,title_iv.public.by_income_level.0-30000,111,111
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($30,001-$48,000)",Title IV student counts by income band,College Scorecard,NUM42_PUB,title_iv.public.by_income_level.30001-48000,62,62
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($48,001-$75,000)",Title IV student counts by income band,College Scorecard,NUM43_PUB,title_iv.public.by_income_level.48001-75000,64,64
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($75,001-$110,000)",Title IV student counts by income band,College Scorecard,NUM44_PUB,title_iv.public.by_income_level.75001-110000,69,69
2021-22,MERGED2021_22_PP.csv,171146,University of Michigan-Flint,MI,"Title IV student counts by income band ($110,001+)",Title IV student counts by income band,College Scorecard,NUM45_PUB,title_iv.public.by_income_level.110001-plus,155,155
