source,metric_id,metric_name,unitid,institution_name,data_year,period_label,period_type,value,value_unit,definition_reference_year,definition_variable
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171100,Michigan State University,2023,2023-24,graduation_release_year,83,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171100,Michigan State University,2023,2023-24,graduation_release_year,73,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171100,Michigan State University,2023,2023-24,academic_year,18,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2023,2023-24,academic_year,5578,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171100,Michigan State University,2023,2023-24,academic_year,18,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2023,2023-24,academic_year,5379,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171100,Michigan State University,2023,2023-24,academic_year,96,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171100,Michigan State University,2023,2023-24,academic_year,7036,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171100,Michigan State University,2023,2023-24,academic_year,35,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2023,2023-24,academic_year,9086,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171100,Michigan State University,2023,2023-24,academic_year,32,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171100,Michigan State University,2023,2023-24,academic_year,5355,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171128,Michigan Technological University,2023,2023-24,academic_year,34758,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171128,Michigan Technological University,2023,2023-24,academic_year,57706,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171128,Michigan Technological University,2023,2023-24,academic_year,34758,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171128,Michigan Technological University,2023,2023-24,academic_year,57706,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171128,Michigan Technological University,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171128,Michigan Technological University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171128,Michigan Technological University,2023,2023-24,fall,88,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171128,Michigan Technological University,2023,2023-24,fall,87,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171128,Michigan Technological University,2023,2023-24,fall,89,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171128,Michigan Technological University,2023,2023-24,fall,,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171128,Michigan Technological University,2023,2023-24,fall,,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171128,Michigan Technological University,2023,2023-24,fall,,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171128,Michigan Technological University,2023,2023-24,fall,88,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171128,Michigan Technological University,2023,2023-24,fall,4,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171128,Michigan Technological University,2023,2023-24,fall,8,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171128,Michigan Technological University,2023,2023-24,fall,87,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171128,Michigan Technological University,2023,2023-24,graduation_release_year,34,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171128,Michigan Technological University,2023,2023-24,graduation_release_year,65,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171128,Michigan Technological University,2023,2023-24,graduation_release_year,69,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171128,Michigan Technological University,2023,2023-24,graduation_release_year,59,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171128,Michigan Technological University,2023,2023-24,academic_year,21,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2023,2023-24,academic_year,5622,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171128,Michigan Technological University,2023,2023-24,academic_year,20,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2023,2023-24,academic_year,5152,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171128,Michigan Technological University,2023,2023-24,academic_year,97,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171128,Michigan Technological University,2023,2023-24,academic_year,14126,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171128,Michigan Technological University,2023,2023-24,academic_year,50,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171128,Michigan Technological University,2023,2023-24,academic_year,8896,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171128,Michigan Technological University,2023,2023-24,academic_year,49,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171128,Michigan Technological University,2023,2023-24,academic_year,5155,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171137,University of Michigan-Dearborn,2023,2023-24,academic_year,30792,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171137,University of Michigan-Dearborn,2023,2023-24,academic_year,47208,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171137,University of Michigan-Dearborn,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171137,University of Michigan-Dearborn,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171137,University of Michigan-Dearborn,2023,2023-24,fall,59,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171137,University of Michigan-Dearborn,2023,2023-24,fall,54,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171137,University of Michigan-Dearborn,2023,2023-24,fall,63,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171137,University of Michigan-Dearborn,2023,2023-24,fall,93,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171137,University of Michigan-Dearborn,2023,2023-24,fall,3,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171137,University of Michigan-Dearborn,2023,2023-24,fall,4,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171137,University of Michigan-Dearborn,2023,2023-24,fall,81,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171137,University of Michigan-Dearborn,2023,2023-24,fall,16,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171137,University of Michigan-Dearborn,2023,2023-24,fall,53,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171137,University of Michigan-Dearborn,2023,2023-24,fall,31,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171137,University of Michigan-Dearborn,2023,2023-24,graduation_release_year,30,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171137,University of Michigan-Dearborn,2023,2023-24,graduation_release_year,50,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171137,University of Michigan-Dearborn,2023,2023-24,graduation_release_year,56,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171137,University of Michigan-Dearborn,2023,2023-24,graduation_release_year,49,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,49,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,6337,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,49,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,5894,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,96,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,6246,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,30,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,6030,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,30,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171137,University of Michigan-Dearborn,2023,2023-24,academic_year,4948,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171146,University of Michigan-Flint,2023,2023-24,academic_year,29886,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171146,University of Michigan-Flint,2023,2023-24,academic_year,47146,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171146,University of Michigan-Flint,2023,2023-24,academic_year,26856,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171146,University of Michigan-Flint,2023,2023-24,academic_year,44116,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171146,University of Michigan-Flint,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171146,University of Michigan-Flint,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171146,University of Michigan-Flint,2023,2023-24,fall,69,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171146,University of Michigan-Flint,2023,2023-24,fall,64,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171146,University of Michigan-Flint,2023,2023-24,fall,73,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171146,University of Michigan-Flint,2023,2023-24,fall,98,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171146,University of Michigan-Flint,2023,2023-24,fall,2,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171146,University of Michigan-Flint,2023,2023-24,fall,0,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171146,University of Michigan-Flint,2023,2023-24,fall,76,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171146,University of Michigan-Flint,2023,2023-24,fall,29,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171146,University of Michigan-Flint,2023,2023-24,fall,45,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171146,University of Michigan-Flint,2023,2023-24,fall,26,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171146,University of Michigan-Flint,2023,2023-24,graduation_release_year,20,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171146,University of Michigan-Flint,2023,2023-24,graduation_release_year,38,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171146,University of Michigan-Flint,2023,2023-24,graduation_release_year,45,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171146,University of Michigan-Flint,2023,2023-24,graduation_release_year,38,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171146,University of Michigan-Flint,2023,2023-24,academic_year,47,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171146,University of Michigan-Flint,2023,2023-24,academic_year,6059,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171146,University of Michigan-Flint,2023,2023-24,academic_year,47,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171146,University of Michigan-Flint,2023,2023-24,academic_year,5806,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171146,University of Michigan-Flint,2023,2023-24,academic_year,94,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171146,University of Michigan-Flint,2023,2023-24,academic_year,7945,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171146,University of Michigan-Flint,2023,2023-24,academic_year,41,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171146,University of Michigan-Flint,2023,2023-24,academic_year,6091,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171146,University of Michigan-Flint,2023,2023-24,academic_year,40,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171146,University of Michigan-Flint,2023,2023-24,academic_year,4954,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171456,Northern Michigan University,2023,2023-24,academic_year,28924,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171456,Northern Michigan University,2023,2023-24,academic_year,34420,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171456,Northern Michigan University,2023,2023-24,academic_year,27356,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171456,Northern Michigan University,2023,2023-24,academic_year,32852,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171456,Northern Michigan University,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171456,Northern Michigan University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171456,Northern Michigan University,2023,2023-24,fall,70,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171456,Northern Michigan University,2023,2023-24,fall,71,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171456,Northern Michigan University,2023,2023-24,fall,69,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171456,Northern Michigan University,2023,2023-24,fall,74,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171456,Northern Michigan University,2023,2023-24,fall,24,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171456,Northern Michigan University,2023,2023-24,fall,1,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171456,Northern Michigan University,2023,2023-24,fall,76,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171456,Northern Michigan University,2023,2023-24,fall,12,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171456,Northern Michigan University,2023,2023-24,fall,22,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171456,Northern Michigan University,2023,2023-24,fall,66,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171456,Northern Michigan University,2023,2023-24,graduation_release_year,33,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171456,Northern Michigan University,2023,2023-24,graduation_release_year,49,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171456,Northern Michigan University,2023,2023-24,graduation_release_year,53,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171456,Northern Michigan University,2023,2023-24,graduation_release_year,41,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171456,Northern Michigan University,2023,2023-24,academic_year,29,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171456,Northern Michigan University,2023,2023-24,academic_year,5425,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171456,Northern Michigan University,2023,2023-24,academic_year,28,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171456,Northern Michigan University,2023,2023-24,academic_year,5203,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171456,Northern Michigan University,2023,2023-24,academic_year,89,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171456,Northern Michigan University,2023,2023-24,academic_year,5451,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171456,Northern Michigan University,2023,2023-24,academic_year,58,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171456,Northern Michigan University,2023,2023-24,academic_year,8034,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171456,Northern Michigan University,2023,2023-24,academic_year,57,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171456,Northern Michigan University,2023,2023-24,academic_year,5025,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,171571,Oakland University,2023,2023-24,academic_year,29303,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,171571,Oakland University,2023,2023-24,academic_year,37797,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),171571,Oakland University,2023,2023-24,academic_year,29038,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),171571,Oakland University,2023,2023-24,academic_year,37532,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),171571,Oakland University,2023,2023-24,academic_year,,USD,2023,CINSFAM
IPEDS,total_price_out_state_off_campus_family,Total price for out-of-state students living off campus (with family),171571,Oakland University,2023,2023-24,academic_year,,USD,2023,COTSFAM
IPEDS,percent_admitted_total,Percent admitted - total,171571,Oakland University,2023,2023-24,fall,70,Percent,2023,DVADM01
IPEDS,percent_admitted_men,Percent admitted - men,171571,Oakland University,2023,2023-24,fall,68,Percent,2023,DVADM02
IPEDS,percent_admitted_women,Percent admitted - women,171571,Oakland University,2023,2023-24,fall,71,Percent,2023,DVADM03
IPEDS,pct_first_time_undergrads_in_state,Percent of first-time undergraduates - in-state,171571,Oakland University,2023,2023-24,fall,96,Percent,2023,RMINSTTP
IPEDS,pct_first_time_undergrads_out_state,Percent of first-time undergraduates - out-of-state,171571,Oakland University,2023,2023-24,fall,2,Percent,2023,RMOUSTTP
IPEDS,pct_first_time_undergrads_foreign,Percent of first-time undergraduates - foreign countries,171571,Oakland University,2023,2023-24,fall,2,Percent,2023,RMFRGNCP
IPEDS,full_time_retention_rate,Full-time retention rate,171571,Oakland University,2023,2023-24,fall,75,Percent,2023,RET_PCF
IPEDS,pct_students_exclusively_distance_ed,Percent of students enrolled exclusively in distance education courses,171571,Oakland University,2023,2023-24,fall,10,Percent,2023,PCTDEEXC
IPEDS,pct_students_some_distance_ed,Percent of students enrolled in some but not all distance education courses,171571,Oakland University,2023,2023-24,fall,44,Percent,2023,PCTDESOM
IPEDS,pct_students_no_distance_ed,Percent of students not enrolled in any distance education courses,171571,Oakland University,2023,2023-24,fall,46,Percent,2023,PCTDENON
IPEDS,grad_rate_bachelors_within_4_years_total,"Graduation rate - Bachelor degree within 4 years, total",171571,Oakland University,2023,2023-24,graduation_release_year,34,Percent,2023,GBA4RTT
IPEDS,grad_rate_bachelors_within_5_years_total,"Graduation rate - Bachelor degree within 5 years, total",171571,Oakland University,2023,2023-24,graduation_release_year,51,Percent,2023,GBA5RTT
IPEDS,grad_rate_bachelors_within_6_years_total,"Graduation rate - Bachelor degree within 6 years, total",171571,Oakland University,2023,2023-24,graduation_release_year,57,Percent,2023,GBA6RTT
IPEDS,pell_grant_recipients_overall_grad_rate_150pct,Pell Grant recipients - Overall graduation rate within 150 percent of normal time,171571,Oakland University,2023,2023-24,graduation_release_year,50,Percent,2023,PGGRRTT
IPEDS,pct_ftft_awarded_federal_grant_aid,Percent of full-time first-time undergraduates awarded federal grant aid,171571,Oakland University,2023,2023-24,academic_year,39,Percent,2023,FGRNT_P
IPEDS,avg_ftft_federal_grant_aid,Average amount of federal grant aid awarded to full-time first-time undergraduates,171571,Oakland University,2023,2023-24,academic_year,5804,USD,2023,FGRNT_A
IPEDS,pct_ftft_awarded_pell_grants,Percent of full-time first-time undergraduates awarded Pell grants,171571,Oakland University,2023,2023-24,academic_year,39,Percent,2023,PGRNT_P
IPEDS,avg_ftft_pell_grant_aid,Average amount of Pell grant aid awarded to full-time first-time undergraduates,171571,Oakland University,2023,2023-24,academic_year,5480,USD,2023,PGRNT_A
IPEDS,pct_ftft_awarded_institutional_grant_aid,Percent of full-time first-time undergraduates awarded  institutional grant aid,171571,Oakland University,2023,2023-24,academic_year,92,Percent,2023,IGRNT_P
IPEDS,avg_ftft_institutional_grant_aid,Average amount of institutional grant aid awarded to full-time first-time undergraduates,171571,Oakland University,2023,2023-24,academic_year,7158,USD,2023,IGRNT_A
IPEDS,pct_ftft_awarded_student_loans,Percent of full-time first-time undergraduates awarded student loans,171571,Oakland University,2023,2023-24,academic_year,41,Percent,2023,LOAN_P
IPEDS,avg_ftft_student_loans,Average amount of student loans awarded to full-time first-time undergraduates,171571,Oakland University,2023,2023-24,academic_year,5928,USD,2023,LOAN_A
IPEDS,pct_ftft_awarded_federal_student_loans,Percent of full-time first-time undergraduates awarded federal student loans,171571,Oakland University,2023,2023-24,academic_year,40,Percent,2023,FLOAN_P
IPEDS,avg_ftft_federal_student_loans,Average amount of federal student loans awarded to full-time first-time undergraduates,171571,Oakland University,2023,2023-24,academic_year,5029,USD,2023,FLOAN_A
IPEDS,total_price_in_state_on_campus,Total price for in-state students living on campus,172051,Saginaw Valley State University,2023,2023-24,academic_year,26280,USD,2023,CINSON
IPEDS,total_price_out_state_on_campus,Total price for out-of-state students living on campus,172051,Saginaw Valley State University,2023,2023-24,academic_year,42792,USD,2023,COTSON
IPEDS,total_price_in_state_off_campus_not_family,Total price for in-state students living off campus (not with family),172051,Saginaw Valley State University,2023,2023-24,academic_year,27800,USD,2023,CINSOFF
IPEDS,total_price_out_state_off_campus_not_family,Total price for out-of-state students living off campus (not with family),172051,Saginaw Valley State University,2023,2023-24,academic_year,44312,USD,2023,COTSOFF
IPEDS,total_price_in_state_off_campus_family,Total price for in-state students living off campus (with family),172051,Saginaw Valley State University,2023,2023-24,academic_year,,USD,2023,CINSFAM
